anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Serbian Word
0,0,0,0,0,0,0,0,0,0,chapman
0,0,0,0,0,0,0,0,0,0,chaps
0,0,0,0,0,0,0,0,0,0,poglavlje
0,0,0,0,0,0,0,0,0,0,char
0,0,0,0,0,0,0,0,0,0,karaktera
0,0,0,0,0,0,0,0,0,0,karakterističan
0,0,0,0,0,0,0,0,0,0,okarakterisati
0,0,0,0,0,1,0,0,0,0,šarada
0,0,0,0,0,0,0,0,0,0,ugalj
0,0,0,0,0,0,0,0,0,0,napuniti
0,0,0,1,0,1,0,1,0,0,naplativo
0,0,0,0,0,0,1,0,0,0,punjač
0,0,0,0,0,0,0,0,0,0,kočija
0,1,0,0,1,0,1,0,0,1,dobrotvorna
0,0,0,0,1,0,1,0,0,0,dobročinstvo
0,0,0,0,0,0,1,0,0,0,šarm
0,0,0,0,1,1,1,0,0,0,očarani
0,0,0,0,0,0,0,0,0,0,šarmer
0,0,0,0,0,0,1,0,0,0,šarmantan
0,0,0,0,0,0,0,0,0,1,grafikon
0,0,0,0,0,0,0,0,0,0,povelja
0,0,0,0,0,0,0,0,0,0,iznajmljen
0,0,0,0,0,1,0,0,0,0,potera
0,0,0,1,0,0,0,0,0,0,ponor
0,0,0,0,0,1,0,0,0,0,kažnjavanje
0,1,0,0,0,0,1,0,0,1,čednost
0,0,0,0,0,0,0,0,0,0,Ćaskanje
0,0,0,0,0,0,0,0,0,0,zamak
0,0,0,0,0,0,0,0,0,0,brbljanje
0,0,0,0,0,0,1,0,0,0,brbljanje
0,0,0,0,0,1,0,0,0,0,brbljiv
0,0,0,0,0,0,0,0,0,0,šofer
0,0,0,0,0,1,0,0,0,0,jeftino
1,0,1,0,0,1,0,0,0,0,varati
0,0,0,0,0,0,0,0,0,0,proveravati
0,0,0,0,0,0,0,0,0,0,ceker
0,0,0,0,0,0,0,0,0,0,karirano
0,0,0,0,0,0,0,0,0,0,dame
0,0,0,0,0,0,1,0,0,1,Kontrolna lista
0,0,0,0,0,0,0,0,0,0,obraz
0,0,0,0,0,0,0,0,0,0,obrazi
0,0,0,0,0,0,0,0,0,0,cheep
0,1,0,0,1,0,1,0,1,1,navijati
0,0,0,0,1,0,1,0,1,0,vesela
0,1,0,0,1,0,1,0,0,1,vedrina
0,0,0,0,1,0,1,0,0,0,navijajući
0,1,0,0,1,0,1,0,0,0,veselo
0,0,0,0,0,1,0,0,0,0,čizkejk
0,0,0,0,0,0,0,0,0,0,gepard
0,0,0,0,0,0,0,0,0,0,chemise
0,0,0,0,0,0,1,0,0,1,hemičar
0,0,0,0,0,0,0,0,0,0,hemija
0,0,0,0,0,0,0,0,0,0,proveravati
0,1,0,0,1,0,1,0,1,1,negovati
0,0,0,0,0,0,1,0,0,0,trešnja
0,0,0,0,0,0,0,0,0,0,šah
0,0,0,0,0,0,0,0,0,0,grudi
0,0,0,0,0,0,0,0,0,0,kesten
0,0,0,0,0,0,0,0,0,0,chevron
0,0,0,0,0,0,0,0,0,0,žvakati
0,0,0,0,0,0,0,0,0,0,šik
0,1,0,0,0,1,0,0,1,1,šikana
0,0,0,1,0,0,0,0,0,0,piletina
0,0,0,0,0,0,0,0,0,0,Šef
0,0,0,0,0,0,0,0,0,0,uglavnom
0,0,0,0,0,0,1,0,0,0,poglavica
0,1,0,0,1,0,1,0,0,0,dete
0,0,0,0,0,0,0,0,0,0,rođenje deteta
0,0,0,0,1,0,1,0,0,0,detinjstvo
0,0,0,0,0,1,0,0,0,0,detinjasti
0,0,0,0,0,0,0,0,0,0,chill
0,0,0,0,0,1,0,0,0,0,chilli
0,0,0,0,0,0,0,0,0,0,chime
0,0,0,1,0,0,0,0,1,0,himera
0,0,0,0,0,0,0,0,0,0,zvona
0,0,0,0,0,0,0,0,0,0,dimnjak
0,0,0,0,0,0,0,0,0,0,china
0,0,0,0,0,0,0,0,0,0,chine
0,0,0,0,0,0,0,0,0,0,chinook
0,0,0,0,0,0,0,0,0,0,čip
0,0,0,0,0,0,0,0,0,0,chipping
0,0,0,0,1,0,1,0,0,0,cvrkutati
0,0,0,0,0,0,1,0,0,0,dlijeto
0,0,0,0,0,0,0,0,0,0,chit
0,0,0,0,0,0,1,0,0,0,viteštvo
0,0,0,0,0,1,0,0,0,0,hloroform
0,1,0,0,1,0,1,0,0,1,čokolada
0,0,0,0,0,0,1,0,0,0,izbor
0,0,0,0,1,0,1,0,0,1,hor
1,0,0,0,0,1,0,1,0,0,gušiti
0,0,1,1,0,1,0,1,0,0,kolera
0,0,0,0,0,0,0,0,0,0,izabrati
0,0,0,0,0,0,0,0,0,0,izbor
0,0,0,0,0,1,0,0,0,0,seckati
0,0,0,0,0,0,0,0,0,0,seckanje
0,0,0,0,0,0,0,0,0,0,kotleti
0,0,0,0,1,0,1,0,0,0,horski
0,0,0,0,0,0,0,0,0,0,akordi
0,0,0,0,0,1,0,0,0,0,chore
0,0,0,0,0,0,1,0,0,0,pripev
0,0,0,0,0,0,1,0,0,0,izabrani
0,0,0,0,0,0,1,0,0,0,čorba
0,0,0,0,0,0,0,0,0,0,krštenje
0,0,0,0,0,0,0,0,0,0,hromatske
0,0,0,0,0,0,0,0,0,0,hromatografija
0,0,0,0,0,0,0,0,0,0,hromozoma
0,0,0,0,0,1,0,1,0,0,hronična
0,0,0,0,0,0,1,0,0,1,hronika
0,0,0,0,0,0,0,0,0,0,hronograf
0,0,0,0,0,0,0,0,0,0,hronološki
0,0,0,0,0,0,0,0,0,0,chuck
0,1,0,0,1,0,1,0,1,1,smejati se
0,0,0,0,0,0,0,0,0,0,chunk
0,0,0,0,0,0,0,0,0,0,chunki
0,1,0,0,1,0,1,0,0,1,crkva
0,0,0,0,0,0,0,0,0,0,crkveno dvorište
0,0,0,0,0,0,0,0,0,0,churn
0,0,0,0,0,0,0,0,0,0,chute
0,0,0,0,0,0,0,0,0,0,chutnei
0,0,0,0,0,0,0,0,0,0,Ćao
0,0,0,0,0,0,1,0,0,0,jabukovača
0,0,0,0,0,0,0,0,0,0,cigaru
0,0,0,0,0,1,0,0,0,0,cigareta
0,0,0,0,0,0,0,0,0,0,cinch
0,0,0,0,0,0,0,0,0,0,cinder
0,0,0,0,0,0,0,0,0,0,bioskop
0,0,0,0,0,0,0,0,0,0,kinematograf
0,0,0,0,0,0,0,0,0,0,kinematografija
0,0,0,0,0,0,0,0,0,0,cimet
0,0,0,0,0,0,0,0,0,0,šifra
0,0,0,0,0,0,0,0,0,0,krug
0,0,0,0,0,0,0,0,0,0,kružeći
0,0,0,0,0,0,0,0,0,0,strujno kolo
0,0,0,0,0,0,0,0,0,0,kružni
0,0,0,0,0,0,0,0,0,0,cirkulisati
0,0,0,0,0,0,0,0,0,0,cirkulaciju
0,0,0,0,0,0,1,0,0,0,obrezivanje
0,0,0,0,0,0,0,0,0,0,obim
0,0,0,0,0,0,0,0,0,0,obodnim
0,0,0,0,0,0,0,0,0,0,ograničeno
0,0,0,0,0,0,0,0,0,0,okolnost
0,0,0,0,0,0,0,0,0,0,sticaj okolnosti
0,0,0,0,0,1,1,0,0,0,zaobilaženje
0,0,0,0,0,0,0,0,0,0,Cirkus
0,0,0,0,0,0,0,0,0,0,cirus
0,0,0,0,0,0,0,0,0,0,cisterna
0,0,0,0,0,0,0,0,0,0,citadela
0,0,0,0,0,0,0,0,0,0,citat
0,0,0,0,0,0,1,0,0,0,građanin
0,0,0,0,0,0,0,0,0,0,citrin
0,0,0,0,0,0,0,0,0,0,grad
0,0,0,0,0,0,0,0,0,0,građanski
0,0,0,0,0,0,1,0,0,0,građanski
0,0,0,0,0,0,0,0,0,0,civilna
0,0,0,0,0,0,1,0,0,0,uljuđenost
0,0,0,0,0,0,1,0,0,1,civilizacija
0,0,0,0,1,0,1,0,0,1,civilizovano
0,0,0,0,0,0,0,0,0,0,odeven
0,0,0,0,0,0,0,0,0,0,potraživanje
1,0,1,0,0,0,0,0,0,0,podnosilac zahteva
0,0,0,0,0,0,1,0,0,0,vidoviti
0,0,0,0,0,0,0,0,0,0,školjka
1,1,1,0,0,1,0,0,1,0,galama
0,0,0,0,0,0,0,0,0,0,stezaljka
0,0,0,0,0,0,0,0,0,1,klan
0,0,0,0,0,0,0,0,0,0,tajno
0,1,0,0,1,0,1,0,0,1,pljesak
0,0,0,0,0,0,1,0,0,0,razjasniti
0,0,0,0,0,0,0,0,0,0,klarinet
0,0,0,0,0,0,0,0,0,0,clarion
0,0,0,0,0,0,0,0,0,0,jasnoća
1,0,0,0,0,1,0,0,0,0,sukob
1,0,0,1,0,1,0,0,0,0,sukobljavajući se
0,0,0,0,0,0,0,0,0,0,kopča
0,0,0,0,0,0,0,0,0,0,klasa
0,0,0,0,0,0,1,0,0,0,klasična
0,0,0,0,0,0,1,0,0,0,klasična
0,0,0,0,1,0,1,0,0,0,klasika
0,0,0,0,0,0,0,0,0,0,klasifikacija
0,0,0,0,0,0,1,0,0,0,klasifikovati
0,0,0,0,0,0,0,0,0,0,drug iz razreda
0,0,0,0,0,0,0,0,0,0,zveket
0,0,0,0,0,0,0,0,0,0,klauzula
0,0,0,0,0,0,0,0,0,0,klauzule
1,0,0,1,0,1,0,0,0,0,kandža
0,0,0,0,0,0,0,0,0,0,kandže
0,0,0,0,0,0,0,0,0,0,gline
0,0,0,0,1,0,1,0,0,1,čist
0,0,0,0,0,0,1,0,0,0,čišćenje
0,0,0,0,0,0,1,0,0,0,čistoća
0,0,0,0,0,0,1,0,0,0,čisto
0,0,0,0,0,0,1,0,0,0,očistiti
0,0,0,0,0,0,1,0,0,0,čišćenje
0,0,0,0,0,0,1,0,0,1,klirens
0,0,0,0,0,0,0,0,0,0,kliring
0,0,0,0,0,0,1,0,0,0,jasnoća
0,0,0,0,0,0,0,0,0,0,dekoltea
0,0,0,1,0,0,0,0,0,0,cepati
0,0,0,0,0,0,0,0,0,0,clef
0,0,0,0,0,0,0,0,0,0,rascep
0,0,0,0,0,0,0,0,0,0,pomilovanje
0,0,0,0,0,0,0,0,0,0,sveštenstvo
0,0,0,0,0,0,0,0,0,0,duhovnik
0,0,0,0,0,0,1,0,0,1,činovnički
0,0,0,0,0,0,0,0,0,0,službenik
0,0,0,0,0,0,0,0,0,0,činovništvo
0,0,0,0,0,0,1,0,0,0,pametan
0,0,0,0,0,0,1,0,0,0,pamet
0,0,0,0,0,0,0,0,0,0,kliknite
0,0,0,0,0,0,0,0,0,0,klijent
0,0,0,0,0,0,0,0,0,0,klijentela
0,0,0,1,0,0,0,0,0,0,litica
0,0,0,0,0,0,0,0,0,0,klima
0,0,0,0,0,0,0,0,0,0,klimatologija
0,1,0,0,1,0,1,0,1,1,vrhunac
0,0,0,0,0,0,0,0,0,0,popeti se
0,0,0,0,0,0,0,0,0,0,prilepiti se
0,0,0,0,0,0,0,0,0,0,clip
0,0,0,0,0,0,0,0,0,0,kliper
0,0,0,0,0,0,0,0,0,0,izrezivanje
0,0,0,0,0,0,0,0,0,0,klika
0,0,0,0,0,0,0,0,0,0,ogrtač
0,1,0,0,0,0,0,0,0,0,sat
0,0,0,0,0,0,0,0,0,0,clockvork
0,0,0,0,0,0,0,0,0,0,začepiti se
0,0,0,0,0,1,0,0,0,0,klaustar
0,0,0,0,0,0,0,0,0,0,Blizu
0,0,0,0,0,0,0,0,0,0,zatvoreno
0,0,0,0,1,0,1,0,0,1,bliskost
0,0,0,0,0,0,0,0,0,0,ormar
0,1,0,0,1,0,1,1,0,0,zatvaranje
0,0,0,0,0,0,0,0,0,0,ugrušak
0,0,0,0,0,0,0,0,0,0,tkanina
0,0,0,0,0,0,1,0,0,0,odevati
0,0,0,0,0,0,0,0,0,0,Odeća
0,0,0,0,0,0,0,0,0,0,konop za veš
0,0,0,0,0,0,0,0,0,0,odeću
0,0,0,0,0,0,0,0,0,0,oblak
0,0,0,0,0,1,0,1,0,0,zamagljeno
0,0,0,1,0,1,0,0,0,0,oblačnost
0,0,0,0,0,0,0,1,0,0,oblačno
0,0,0,0,0,0,0,0,0,0,detelina
0,0,0,0,0,0,0,0,0,0,karanfilić
0,1,0,0,1,0,1,0,1,0,klovn
0,0,0,0,0,0,0,0,0,0,klub
0,0,0,0,0,0,0,0,0,0,clubhouse
0,0,0,0,0,0,0,0,0,0,klubovima
0,1,0,0,0,0,0,0,0,0,trag
0,0,0,0,0,1,0,0,0,0,grudvica
0,0,1,0,0,1,0,0,0,0,nespretan
0,0,0,0,0,0,0,0,0,0,klaster
0,0,0,0,0,0,0,0,0,0,kvačilo
0,0,0,0,0,0,0,0,0,0,kvačila
0,0,0,0,0,0,0,0,0,0,nered
0,0,0,0,0,0,0,0,0,1,trener
0,0,0,0,0,0,0,0,0,0,koagulacija
0,0,0,0,0,0,0,0,0,0,uglja
0,0,0,0,0,0,0,0,0,1,spojiti se
0,0,0,0,0,0,1,0,0,0,koalicija
0,0,0,0,0,0,1,0,0,0,obala
0,0,0,0,0,0,0,0,0,0,priobalni
0,0,0,0,0,0,0,0,0,0,podmetač
0,0,0,0,0,0,0,0,0,0,kaput
0,0,0,0,0,0,0,0,0,0,premazivanje
0,0,0,0,0,0,0,0,0,1,coak
0,0,0,0,0,0,0,0,0,0,kobalt
0,0,0,0,0,0,0,0,0,0,kaldrma
0,0,0,0,0,0,0,0,0,0,postolar
0,0,0,1,0,0,0,0,0,0,kobra
0,0,0,0,0,1,0,1,0,0,kokain
0,0,0,0,0,0,0,0,0,0,cock
0,0,0,0,0,0,0,0,0,0,kokpit
0,0,0,0,0,0,0,0,0,0,koktel
0,0,0,0,0,0,0,0,0,0,kakao
0,0,0,0,0,0,0,0,0,0,čahura
0,0,0,0,0,0,0,0,0,0,cod
0,0,0,0,0,0,0,0,0,0,kod
0,0,0,0,0,0,0,0,0,0,kodeks
0,0,0,0,0,0,0,0,0,0,kodifikacija
0,0,0,0,0,0,0,0,0,0,kodifikovati
0,0,0,0,0,0,0,0,0,0,koeficijent
1,0,1,1,0,1,0,0,0,0,prisiljavati
1,0,1,1,0,1,0,1,0,0,prinuda
0,0,0,0,0,0,0,0,0,0,prinudni
0,0,0,0,0,0,1,0,0,1,koegzistirati
0,0,0,0,0,0,0,0,0,0,suživot
0,0,0,0,0,0,0,0,0,1,koegzistirajući
0,0,0,0,0,0,0,0,0,0,kafa
0,0,0,1,0,1,0,1,0,0,Mrtvački sanduk
0,0,0,0,0,0,0,0,0,0,cog
0,0,0,0,0,0,1,0,0,1,očigledan
0,0,0,0,0,0,0,0,0,0,srodni
0,0,0,0,0,0,0,0,0,0,saznanje
0,0,0,0,0,0,1,0,0,0,kognitivni
0,0,0,0,0,0,0,0,0,0,zajednički život
0,0,0,0,0,0,1,0,0,0,povezanost
0,0,0,0,0,0,1,0,0,0,koherentan
0,0,0,0,0,0,0,0,0,1,kohezija
0,0,0,0,0,0,1,0,0,1,kohezivan
0,0,0,0,0,0,0,0,0,0,kohorta
0,0,0,0,0,0,0,0,0,0,kalem
0,0,0,0,0,0,0,0,0,0,namotana
0,0,0,0,0,0,0,0,0,0,novčić
0,0,0,0,0,0,0,0,0,0,kovanog novca
0,0,0,0,0,0,0,0,0,0,podudarati
0,0,0,0,0,0,0,0,1,0,slučajnost
0,0,0,0,0,0,0,0,0,0,koincidencija
0,0,0,0,0,0,0,0,0,0,poklapajući se
0,0,0,0,0,0,0,0,0,0,koka kola
0,0,0,0,0,1,0,0,0,0,hladno
0,0,0,0,0,1,0,0,0,0,hladno
1,0,1,1,0,1,0,1,0,0,hladnoća
0,0,0,0,0,1,0,0,0,0,kolike
0,0,0,0,0,0,0,0,0,1,saradnik
0,0,1,1,0,1,0,1,0,0,kolaps
0,0,0,0,0,0,0,0,0,0,okovratnik
0,0,0,0,0,0,0,0,0,0,uporediti
0,0,0,0,0,0,0,0,0,1,kolateralna
0,0,0,0,0,0,0,0,0,0,upoređivanje
0,0,0,0,0,0,0,0,0,0,kolega
0,0,0,0,0,0,0,0,0,0,sakupljati
0,0,0,0,0,0,0,0,0,0,prikupljeni
0,0,0,0,0,0,0,0,0,0,zbirka
0,0,0,0,0,0,0,0,0,0,kolektivne
0,0,0,0,0,0,1,0,0,1,kolektivno
0,0,0,0,0,0,0,0,0,0,kolekcionar
0,0,0,0,0,0,0,0,0,0,koledž
0,0,0,0,0,0,0,0,0,0,kolegijalni
0,0,0,0,0,0,0,0,0,0,sudarati
0,0,0,0,0,0,0,0,0,0,koli
1,0,0,0,0,1,0,0,0,0,sudara
0,0,0,0,0,0,0,0,0,0,kolokacija
0,0,0,0,0,0,0,0,0,0,kolokvijalni
1,0,1,1,0,1,0,1,0,0,dosluh
0,0,0,0,0,0,0,0,0,0,debelo crevo
0,0,0,0,0,0,1,0,0,1,pukovnik
0,0,0,0,0,0,0,0,0,0,kolonijalni
0,0,0,0,0,0,0,0,0,0,kolonija
0,0,0,0,0,0,0,0,0,0,kolofon
0,0,0,0,0,0,0,0,0,0,boja
0,0,0,0,0,0,0,0,0,0,obojenost
0,0,0,0,0,0,0,0,0,0,obojena
0,0,0,0,0,0,0,0,0,0,bojenje
0,0,0,0,0,0,0,0,0,0,bezbojna
0,0,0,0,0,0,0,0,0,0,boje
0,0,0,0,0,0,1,0,0,0,kolosalan
0,0,0,0,0,0,0,0,0,0,colt
0,0,0,0,0,0,0,0,0,0,kolona
0,0,0,0,0,0,0,0,0,0,stubasti
0,0,0,1,0,1,0,1,0,0,koma
0,0,0,1,0,1,0,1,0,0,koma
0,0,0,0,0,0,0,0,0,0,češalj
1,0,0,1,0,1,0,0,0,0,borba
1,0,0,1,0,1,0,0,0,0,borac
1,0,0,1,0,1,0,0,0,0,borbeni
0,0,0,0,0,0,0,0,0,0,kombinacija
0,0,0,0,0,0,0,0,0,0,kombinatorski
0,0,0,0,0,0,0,0,0,0,kombinovati
0,0,0,0,0,0,0,0,0,0,kombinovano
0,0,0,0,0,0,0,0,0,0,zapaljiv
0,0,0,0,0,0,0,0,0,0,sagorevanje
0,0,0,0,0,0,0,0,0,0,komedija
0,0,0,0,0,0,0,0,0,0,kometa
0,1,0,0,1,0,1,0,0,1,udobnosti
0,0,0,0,0,0,0,0,0,0,utešitelj
0,0,0,0,0,0,0,0,0,0,comic
0,0,0,0,0,0,0,0,0,0,komično
0,1,0,0,0,0,0,0,0,0,dolazi
0,0,0,0,0,0,0,0,0,0,zarez
0,0,0,0,0,0,0,0,0,0,komanda
0,0,0,0,0,0,1,0,0,1,komandant
0,0,0,0,0,0,0,0,0,0,komandant
0,0,0,0,0,0,1,0,0,1,komandujući
0,1,0,0,1,0,1,1,0,0,odati pocast
0,1,0,0,1,0,1,0,0,0,komemoracija
0,1,0,0,0,0,1,0,0,0,komemorativni
0,0,0,0,0,0,0,0,0,0,započeti
0,0,0,0,0,0,1,0,0,0,pohvaliti
0,0,0,0,1,0,1,0,0,1,pohvalno
0,0,0,0,0,0,0,0,0,0,srazmerno
0,0,0,0,0,0,0,0,0,0,komentar
0,0,0,0,0,0,0,0,0,0,komentarisanje
0,0,0,0,0,0,1,0,0,0,komentator
0,0,0,0,0,0,0,0,0,1,trgovina
0,0,0,0,0,0,0,0,0,0,komercijalni
0,0,0,0,0,0,0,0,0,0,komesar
0,0,0,0,0,0,0,0,0,1,provizija
0,0,0,0,0,0,0,0,0,0,komesar
0,0,0,0,0,0,0,0,0,0,uraditi
0,0,0,0,0,1,0,1,0,0,privrženost
0,0,0,0,0,0,1,0,0,1,počinio
0,0,0,0,0,0,0,0,0,1,komitet
0,0,0,0,0,0,0,0,0,0,roba
0,0,0,0,0,0,1,0,0,1,commodore
0,0,0,0,0,0,0,0,0,0,zajednički
0,0,0,0,0,0,0,0,0,0,uobičajeno
0,1,0,0,0,0,0,0,0,1,uobičajeno
0,0,0,0,0,0,0,0,0,0,commons
0,0,0,0,0,0,1,0,0,1,Commonvealth
1,0,0,0,0,1,0,0,0,0,komešanje
0,0,0,0,0,0,0,0,0,0,komuna
0,0,0,0,0,0,0,0,0,0,prenosiv
0,0,0,0,0,0,1,0,0,1,komunicirati
0,0,0,0,0,0,0,0,0,1,komunikacija
0,0,0,0,0,0,1,0,0,0,komunikativna
0,0,0,0,1,0,1,0,0,1,pričešće
1,0,0,1,0,1,0,1,0,0,komunizam
0,0,0,0,0,1,0,0,0,0,komunistički
0,0,0,0,0,0,1,0,0,0,zajednica
0,0,0,0,0,0,1,0,0,0,komutacija
0,0,0,0,0,0,0,0,0,0,komutativni
0,0,0,0,0,0,1,0,0,0,commute
0,0,0,0,0,0,0,0,0,0,commuter
0,0,0,0,0,0,0,0,0,1,kompaktan
0,0,0,0,0,0,0,0,0,0,zbijanje
0,0,0,0,0,0,0,0,0,0,kompaktnost
0,0,0,0,1,0,1,0,0,1,pratilac
0,0,0,0,0,0,0,0,0,0,druženja
0,0,0,0,0,0,0,0,0,0,kompanija
0,0,0,0,0,0,0,0,0,0,uporedivi
0,0,0,0,0,0,0,0,0,0,uporedni
0,0,0,0,0,0,0,0,0,0,komparativno
0,0,0,0,0,0,0,0,0,0,poređenje
0,0,0,0,0,0,0,0,0,0,kupe
0,0,0,0,0,0,0,0,0,1,kompas
0,0,0,1,0,0,1,0,0,0,saosećanje
0,0,0,0,0,0,1,0,0,0,saosećajni
0,0,0,0,0,0,1,0,0,0,kompatibilnost
0,0,0,0,0,0,1,0,0,0,kompatibilan
0,0,0,0,0,0,0,0,0,0,prisiliti
0,0,0,0,0,0,0,0,0,0,prinuđen
0,0,0,0,0,0,1,0,0,0,neodoljiv
0,0,0,0,0,0,0,0,0,0,kompendijum
0,1,0,0,1,0,1,0,1,1,nadoknaditi
0,0,0,0,0,0,0,0,0,0,kompenzacija
0,0,0,0,0,0,1,0,0,0,kompenzacioni
0,0,0,0,0,0,1,0,0,1,kompetencije
0,0,0,0,0,0,1,0,0,1,kompetencije
0,0,0,0,0,0,1,0,0,1,kompetentan
0,1,0,0,0,1,0,0,0,0,konkurencija
0,0,0,0,0,0,0,0,0,0,takmičarski
0,0,0,0,0,0,0,0,0,0,takmičar
0,0,0,0,0,0,0,0,0,0,kompilacija
0,0,0,0,0,0,0,0,0,0,sastaviti
0,0,0,0,0,0,1,0,0,0,samozadovoljstvo
0,0,0,0,0,0,0,0,0,0,samozadovoljni
1,0,0,0,0,1,0,1,0,0,žaliti se
1,0,0,0,0,1,0,0,0,0,žalba
0,1,0,0,1,0,1,0,1,1,dopunjuju
0,0,0,0,0,0,1,0,0,0,komplementarne
0,0,0,0,0,0,0,0,0,0,završeno
0,0,0,0,0,0,1,0,0,0,u potpunosti
0,0,0,0,0,0,1,0,0,0,potpunost
0,1,0,0,1,0,1,0,0,0,dovršavajući
0,1,0,0,1,0,1,0,0,0,završetak
0,0,0,0,0,0,0,0,0,0,kompleks
0,0,0,0,0,1,0,0,0,0,iskompleksirano
0,0,0,0,0,0,0,0,0,0,ten
0,0,0,0,0,1,0,0,0,0,složenost
0,0,0,0,0,0,1,0,0,1,saglasnost
0,0,0,0,0,0,1,0,0,0,saglasan
1,0,0,0,0,1,0,0,0,0,komplikuje
0,0,0,0,0,1,0,0,0,0,komplikovan
0,0,0,0,0,1,0,0,0,0,komplikacija
0,0,0,0,0,1,1,0,0,0,saučesništvo
0,1,0,0,1,0,1,0,1,1,kompliment
0,0,0,0,0,0,0,0,0,0,pridržavati se
0,0,0,0,0,0,0,0,0,0,pridržavajući se
0,0,0,0,0,0,0,0,0,0,compo
0,0,0,0,0,0,0,0,0,0,sastavni deo
0,0,0,0,0,0,0,0,0,0,sastaviti
0,0,0,0,0,0,1,0,0,0,sastavljena
0,0,0,0,0,0,1,0,0,0,kompozitor
0,0,0,0,0,0,0,0,0,0,kompozitni
0,0,0,0,0,0,0,0,0,0,sastav
0,0,1,0,0,1,0,0,0,0,kompost
0,0,0,0,0,0,1,0,0,0,pribranost
0,0,0,0,0,0,0,0,0,0,složeni
0,0,0,0,0,0,1,0,0,0,shvatiti
0,0,0,0,0,0,0,0,0,0,razumevanje
0,0,0,0,0,0,1,0,0,0,obiman
1,0,0,0,0,0,0,0,0,0,stisnuti
0,0,0,0,0,0,0,0,0,0,komprimovani
0,0,0,0,0,0,0,0,0,0,stišljiv
0,0,0,0,0,0,0,0,0,0,kompresija
0,0,0,0,0,0,0,0,0,0,obuhvataju
0,0,0,0,0,0,0,0,0,0,kompromis
0,0,0,0,0,0,0,0,0,1,kontrolor
1,0,0,0,0,1,0,0,0,0,prinuda
0,0,0,0,0,1,0,0,0,0,obavezna
0,0,0,0,0,0,0,0,0,0,izračunljiv
0,0,0,0,0,0,0,0,0,0,računanje
0,0,0,0,0,0,0,0,0,0,izračunati
0,0,0,0,0,0,0,0,0,0,računar
0,0,0,0,0,0,1,0,0,1,druže
0,0,0,0,0,0,0,0,0,0,con
0,0,0,0,0,0,0,0,0,0,konkatenacija
0,0,0,0,0,0,0,0,0,0,konkavna
0,0,0,0,0,1,0,1,0,0,sakriti
0,1,0,1,0,1,0,0,1,0,prikriven
1,1,0,1,0,1,0,0,0,0,prikrivanje
0,0,0,0,0,1,0,0,0,0,uobraženost
0,0,0,0,0,1,0,0,0,0,uobražen
0,0,0,0,0,0,0,0,0,0,zamisliv
0,0,0,0,0,0,0,0,0,0,koncentrisati
0,0,0,0,0,0,0,0,0,0,koncentracija
0,0,0,0,0,0,1,0,0,0,koncentrična
0,0,0,0,0,0,0,0,0,0,začeće
0,0,0,0,0,0,0,0,0,0,zabrinutost
0,0,0,1,0,0,0,1,0,0,zabrinuti
0,0,0,0,0,0,0,0,0,0,koncert
0,0,0,0,0,0,0,0,0,0,ustupak
0,0,0,0,0,0,0,0,0,0,koncesijski
0,0,0,0,0,0,0,0,0,0,konsijerž
0,0,0,0,1,0,1,0,0,1,pomirenje
0,0,0,0,0,0,0,0,0,0,Jasan
0,0,0,0,0,0,0,0,0,0,konklava
0,0,0,0,0,0,0,0,0,0,zaključiti
0,0,0,0,0,0,1,0,0,0,zaključujući
0,0,0,0,0,0,0,0,0,0,zaključak
0,0,0,0,0,0,0,0,0,0,izmišljotina
0,0,0,0,0,0,0,0,0,0,istovremeni
0,0,0,0,0,0,1,0,0,1,concord
0,0,0,0,0,0,1,0,0,1,podudarnost
0,0,0,0,0,0,0,0,0,0,concours
0,0,0,0,0,0,0,0,0,0,zborište
0,0,0,0,0,0,0,0,0,0,beton
0,0,0,0,0,0,0,0,0,0,podudarnost
0,0,0,0,0,0,0,0,0,0,istovremeno
0,0,0,0,0,0,0,0,0,0,saglasni
1,0,0,0,0,1,0,1,0,0,potres mozga
1,0,0,0,0,1,0,0,0,0,osuditi
1,1,1,1,0,1,0,1,0,0,osuda
0,0,0,0,0,0,0,0,0,0,kondenzacija
0,0,0,0,0,0,0,0,0,0,zgusnuti
0,0,0,0,0,1,0,0,0,0,Izuzetno
1,0,1,0,0,1,0,1,0,0,snishodljivost
0,0,0,0,0,0,0,0,0,0,začin
0,0,0,0,0,0,0,0,0,0,stanje
0,0,0,0,0,0,0,0,0,0,uslovni
0,0,0,0,0,0,0,0,0,0,uslovno
0,0,0,0,0,0,0,0,0,0,uslovljena
0,0,0,0,0,0,0,0,0,0,Uslovi
0,0,0,0,0,0,1,1,0,0,saučešće
0,0,0,0,0,0,1,0,0,0,condone
0,0,0,0,0,0,1,0,0,0,pogodan
0,0,0,0,0,0,0,0,0,0,sprovesti
0,0,0,0,0,0,0,0,0,0,provodljivost
0,0,0,0,0,0,1,0,0,0,provodljivost
0,0,0,0,0,0,0,0,0,0,kondukter
0,0,0,0,0,0,0,0,0,0,provod
0,0,0,0,0,0,0,0,0,0,Šišarka
0,0,0,0,0,0,1,0,0,1,konfederativan
0,0,0,0,0,0,0,0,0,0,konfederacija
0,0,0,0,0,0,0,0,0,0,confer
0,0,0,0,0,0,0,0,0,0,konferencija
