anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Serbian Word
0,0,0,0,0,0,1,0,0,0,компатибилан
0,0,0,0,0,0,0,0,0,0,присилити
0,0,0,0,0,0,0,0,0,0,принуђен
0,0,0,0,0,0,1,0,0,0,неодољив
0,0,0,0,0,0,0,0,0,0,компендијум
0,1,0,0,1,0,1,0,1,1,надокнадити
0,0,0,0,0,0,0,0,0,0,компензација
0,0,0,0,0,0,1,0,0,0,компензациони
0,0,0,0,0,0,1,0,0,1,компетенције
0,0,0,0,0,0,1,0,0,1,компетенције
0,0,0,0,0,0,1,0,0,1,компетентан
0,1,0,0,0,1,0,0,0,0,конкуренција
0,0,0,0,0,0,0,0,0,0,такмичарски
0,0,0,0,0,0,0,0,0,0,такмичар
0,0,0,0,0,0,0,0,0,0,компилација
0,0,0,0,0,0,0,0,0,0,саставити
0,0,0,0,0,0,1,0,0,0,самозадовољство
0,0,0,0,0,0,0,0,0,0,самозадовољни
1,0,0,0,0,1,0,1,0,0,жалити се
1,0,0,0,0,1,0,0,0,0,жалба
0,1,0,0,1,0,1,0,1,1,допуњују
0,0,0,0,0,0,1,0,0,0,комплементарне
0,0,0,0,0,0,0,0,0,0,завршено
0,0,0,0,0,0,1,0,0,0,у потпуности
0,0,0,0,0,0,1,0,0,0,потпуност
0,1,0,0,1,0,1,0,0,0,довршавајући
0,1,0,0,1,0,1,0,0,0,завршетак
0,0,0,0,0,0,0,0,0,0,комплекс
0,0,0,0,0,1,0,0,0,0,искомплексирано
0,0,0,0,0,0,0,0,0,0,тен
0,0,0,0,0,1,0,0,0,0,сложеност
0,0,0,0,0,0,1,0,0,1,сагласност
0,0,0,0,0,0,1,0,0,0,сагласан
1,0,0,0,0,1,0,0,0,0,компликује
0,0,0,0,0,1,0,0,0,0,компликован
0,0,0,0,0,1,0,0,0,0,компликација
0,0,0,0,0,1,1,0,0,0,саучесништво
0,1,0,0,1,0,1,0,1,1,комплимент
0,0,0,0,0,0,0,0,0,0,придржавати се
0,0,0,0,0,0,0,0,0,0,придржавајући се
0,0,0,0,0,0,0,0,0,0,цомпо
0,0,0,0,0,0,0,0,0,0,саставни део
0,0,0,0,0,0,0,0,0,0,саставити
0,0,0,0,0,0,1,0,0,0,састављена
0,0,0,0,0,0,1,0,0,0,композитор
0,0,0,0,0,0,0,0,0,0,композитни
0,0,0,0,0,0,0,0,0,0,састав
0,0,1,0,0,1,0,0,0,0,компост
0,0,0,0,0,0,1,0,0,0,прибраност
0,0,0,0,0,0,0,0,0,0,сложени
0,0,0,0,0,0,1,0,0,0,схватити
0,0,0,0,0,0,0,0,0,0,разумевање
0,0,0,0,0,0,1,0,0,0,обиман
1,0,0,0,0,0,0,0,0,0,стиснути
0,0,0,0,0,0,0,0,0,0,компримовани
0,0,0,0,0,0,0,0,0,0,стишљив
0,0,0,0,0,0,0,0,0,0,компресија
0,0,0,0,0,0,0,0,0,0,обухватају
0,0,0,0,0,0,0,0,0,0,компромис
0,0,0,0,0,0,0,0,0,1,контролор
1,0,0,0,0,1,0,0,0,0,принуда
0,0,0,0,0,1,0,0,0,0,обавезна
0,0,0,0,0,0,0,0,0,0,израчунљив
0,0,0,0,0,0,0,0,0,0,рачунање
0,0,0,0,0,0,0,0,0,0,израчунати
0,0,0,0,0,0,0,0,0,0,рачунар
0,0,0,0,0,0,1,0,0,1,друже
0,0,0,0,0,0,0,0,0,0,цон
0,0,0,0,0,0,0,0,0,0,конкатенација
0,0,0,0,0,0,0,0,0,0,конкавна
0,0,0,0,0,1,0,1,0,0,сакрити
0,1,0,1,0,1,0,0,1,0,прикривен
1,1,0,1,0,1,0,0,0,0,прикривање
0,0,0,0,0,1,0,0,0,0,уображеност
0,0,0,0,0,1,0,0,0,0,уображен
0,0,0,0,0,0,0,0,0,0,замислив
0,0,0,0,0,0,0,0,0,0,концентрисати
0,0,0,0,0,0,0,0,0,0,концентрација
0,0,0,0,0,0,1,0,0,0,концентрична
0,0,0,0,0,0,0,0,0,0,зачеће
0,0,0,0,0,0,0,0,0,0,забринутост
0,0,0,1,0,0,0,1,0,0,забринути
0,0,0,0,0,0,0,0,0,0,концерт
0,0,0,0,0,0,0,0,0,0,уступак
0,0,0,0,0,0,0,0,0,0,концесијски
0,0,0,0,0,0,0,0,0,0,консијерж
0,0,0,0,1,0,1,0,0,1,помирење
0,0,0,0,0,0,0,0,0,0,Јасан
0,0,0,0,0,0,0,0,0,0,конклава
0,0,0,0,0,0,0,0,0,0,закључити
0,0,0,0,0,0,1,0,0,0,закључујући
0,0,0,0,0,0,0,0,0,0,закључак
0,0,0,0,0,0,0,0,0,0,измишљотина
0,0,0,0,0,0,0,0,0,0,истовремени
0,0,0,0,0,0,1,0,0,1,цонцорд
0,0,0,0,0,0,1,0,0,1,подударност
0,0,0,0,0,0,0,0,0,0,цонцоурс
0,0,0,0,0,0,0,0,0,0,збориште
0,0,0,0,0,0,0,0,0,0,бетон
0,0,0,0,0,0,0,0,0,0,подударност
0,0,0,0,0,0,0,0,0,0,истовремено
0,0,0,0,0,0,0,0,0,0,сагласни
1,0,0,0,0,1,0,1,0,0,потрес мозга
1,0,0,0,0,1,0,0,0,0,осудити
1,1,1,1,0,1,0,1,0,0,осуда
0,0,0,0,0,0,0,0,0,0,кондензација
0,0,0,0,0,0,0,0,0,0,згуснути
0,0,0,0,0,1,0,0,0,0,Изузетно
1,0,1,0,0,1,0,1,0,0,снисходљивост
0,0,0,0,0,0,0,0,0,0,зачин
0,0,0,0,0,0,0,0,0,0,стање
0,0,0,0,0,0,0,0,0,0,условни
0,0,0,0,0,0,0,0,0,0,условно
0,0,0,0,0,0,0,0,0,0,условљена
0,0,0,0,0,0,0,0,0,0,Услови
0,0,0,0,0,0,1,1,0,0,саучешће
0,0,0,0,0,0,1,0,0,0,цондоне
0,0,0,0,0,0,1,0,0,0,погодан
0,0,0,0,0,0,0,0,0,0,спровести
0,0,0,0,0,0,0,0,0,0,проводљивост
0,0,0,0,0,0,1,0,0,0,проводљивост
0,0,0,0,0,0,0,0,0,0,кондуктер
0,0,0,0,0,0,0,0,0,0,провод
0,0,0,0,0,0,0,0,0,0,Шишарка
0,0,0,0,0,0,1,0,0,1,конфедеративан
0,0,0,0,0,0,0,0,0,0,конфедерација
0,0,0,0,0,0,0,0,0,0,цонфер
0,0,0,0,0,0,0,0,0,0,конференција
0,0,0,0,0,1,1,0,0,1,исповедати се
0,1,0,1,0,1,0,1,1,0,исповест
0,0,0,1,0,0,0,0,0,1,исповедаоница
0,0,0,0,0,0,0,0,0,0,исповести
0,0,0,0,0,0,0,0,0,1,поверити
0,0,0,1,1,0,1,0,0,1,самопоуздање
0,0,0,0,1,0,1,0,0,1,самоуверен
0,0,0,0,0,0,0,0,0,1,поверљиво
0,0,0,0,0,0,0,0,0,1,поверљиво
0,0,0,0,0,0,0,0,0,0,конфигурацију
1,0,0,1,0,1,0,1,0,0,ограничити
1,0,1,1,0,1,0,1,0,0,ограничен
1,0,0,1,0,1,0,1,0,0,затварање
0,0,0,0,0,0,0,0,0,0,ограничава
0,0,0,0,0,0,0,0,0,0,Потврди
0,0,0,0,0,0,0,0,0,1,потврда
0,0,0,0,0,0,0,0,0,0,потврдни
0,0,0,0,0,0,1,0,0,1,потврђено
1,0,0,0,0,1,0,1,0,0,конфискују
0,0,0,0,0,1,0,0,0,0,конфискација
1,0,0,1,0,1,0,0,0,0,пожар
1,0,0,1,0,1,0,1,0,0,сукоба
0,0,0,0,0,1,0,0,0,0,конфликтне
0,0,0,0,0,0,0,0,0,0,ушће
0,0,0,0,0,0,1,0,0,0,усклађеност
0,0,0,0,0,0,0,0,0,0,конформација
0,0,0,0,0,0,0,0,0,1,конформизам
0,0,0,0,0,1,0,0,0,0,збунити
0,0,0,0,0,1,0,0,0,0,збуњен
1,0,0,0,0,0,0,0,0,0,суочити
0,0,0,0,0,1,0,0,0,0,збунити
1,0,0,1,0,1,0,0,0,0,забуна
0,0,0,0,0,0,1,0,0,0,сродан
0,0,0,0,0,0,0,0,0,0,урођене
0,0,0,0,0,1,0,0,0,0,загушења
0,0,0,0,0,0,0,0,0,1,конгломерат
0,0,0,0,0,0,0,0,0,0,конгломерат
0,0,0,0,1,0,1,0,0,0,честитајући
0,0,0,0,0,0,0,0,0,0,окупљати
0,0,0,0,0,0,1,0,0,1,конгрегације
0,0,1,0,0,0,0,0,0,1,конгресу
0,0,0,0,0,0,0,0,0,0,конгресни
0,0,0,0,0,0,0,0,0,1,конгресмен
0,0,0,0,0,0,1,0,0,1,конгруенција
0,0,0,0,0,0,0,0,0,0,конусни
0,0,0,0,0,0,0,0,0,0,конусни
0,1,0,0,0,0,0,0,0,0,нагађање
0,0,0,0,0,0,0,0,0,0,брачни
0,0,0,0,0,0,0,0,0,0,коњуговати
0,0,0,0,0,0,0,0,0,0,коњугација
0,0,0,0,0,0,0,0,0,0,коњункција
0,0,0,0,0,0,0,0,0,0,коњунктив
0,1,0,0,0,0,0,0,1,0,дочарати
0,0,0,0,0,1,0,0,0,0,дочаравање
0,0,0,0,0,0,0,0,0,0,повезати
0,0,0,0,0,0,0,0,0,0,повезан
0,0,0,0,0,0,0,0,0,0,везу
0,0,0,0,0,0,0,0,0,1,везивни
0,0,0,0,1,0,1,0,0,1,познавалац
0,0,0,0,0,0,0,0,0,0,победити
0,0,0,0,0,0,0,0,0,0,освајач
1,0,0,1,0,1,0,0,0,0,освајање
0,0,0,0,0,0,1,0,0,1,савести
0,0,0,0,0,0,1,0,0,1,савесно
0,0,0,0,0,0,1,0,0,0,свести
0,0,0,0,0,0,0,0,0,0,регрутације
0,1,0,0,1,0,1,1,0,1,освећење
0,0,0,0,0,0,0,0,0,0,узастопни
0,0,0,0,0,0,0,0,0,0,сагласност
0,0,0,0,0,0,0,0,0,0,пристајање
0,0,0,0,0,0,0,0,0,0,последица
0,1,0,0,0,0,0,0,0,0,консеквентно
0,1,0,0,0,0,1,0,0,1,конзервација
0,0,0,0,0,0,0,0,0,0,конзервативизам
0,0,0,0,0,0,0,0,0,0,конзервативна
0,0,0,0,0,0,0,0,0,0,конзерваторијум
0,0,0,0,0,0,1,0,0,0,конзервирати
0,0,0,0,0,0,1,0,0,0,знатан
0,0,0,0,0,0,1,0,0,1,обзиран
0,0,0,0,0,0,0,0,0,0,примаоца
0,0,0,0,0,0,0,0,0,0,пошиљка
0,0,0,0,0,0,1,0,0,1,доследност
0,0,0,0,0,0,0,0,0,0,доследан
0,0,0,0,0,0,0,0,0,0,утеха
0,0,0,0,0,0,1,1,0,0,конзола
0,0,0,0,0,0,0,0,0,0,консолидовати
0,0,0,0,0,0,0,0,0,0,консолидација
0,0,0,0,0,0,1,0,0,0,Сугласник
0,0,0,0,0,0,0,0,0,1,супруга монарха
0,0,0,0,0,0,0,0,0,0,упадљивим
0,0,0,1,0,0,0,0,0,0,завера
1,1,1,1,0,1,0,0,0,0,завереника
0,0,0,1,0,1,0,0,0,0,удруживати
0,0,0,0,0,0,0,0,0,1,полицајац
0,0,0,0,0,0,1,0,0,1,постојаност
0,0,0,0,0,0,1,0,0,1,константан
0,0,0,0,0,0,0,0,0,1,стално
0,0,0,0,0,0,0,0,0,0,сазвежђе
1,0,0,1,0,1,0,0,0,0,констернација
0,0,1,0,0,1,0,0,0,0,затвор
0,0,0,0,0,0,0,0,0,0,саставни
0,0,0,0,0,0,0,0,0,0,саставних делова
0,0,0,0,0,0,0,0,0,1,конституисати
0,0,0,0,0,0,0,0,0,0,устав
0,0,0,0,0,0,1,0,0,1,уставне
0,0,0,0,0,0,0,0,0,0,уставности
0,0,0,1,0,1,0,0,0,0,ограничити
0,0,0,0,0,1,0,0,0,0,ограничен
1,0,0,1,0,1,0,1,0,0,ограничење
0,0,0,0,0,0,1,0,0,0,конструисати
0,0,0,0,0,0,0,0,0,0,конструкција
0,0,0,0,0,0,0,0,0,0,протумачити
0,0,0,0,0,0,0,0,0,1,конзул
0,0,0,0,0,0,0,0,0,1,консултовати
0,0,0,0,0,0,0,0,0,0,консултације
0,0,0,0,0,0,0,0,0,0,конзумирати
0,0,0,0,0,0,0,0,0,0,конзумирајући
0,0,0,0,0,0,1,0,0,0,довршен
0,0,0,0,0,0,0,0,0,0,конзумација
0,0,0,0,0,0,0,0,0,0,потрошња
0,0,0,0,0,0,1,0,0,0,контакт
0,1,1,1,0,1,0,0,0,0,зараза
0,0,1,1,0,1,0,0,0,0,заразан
0,0,0,0,0,0,0,0,0,0,задржавање
0,0,1,0,0,1,0,0,0,0,контаминирати
0,0,1,1,0,1,0,1,0,0,контаминиран
0,0,1,0,0,1,0,0,0,0,контаминација
0,0,0,0,0,0,0,0,0,0,размишљати
0,0,0,0,0,0,1,0,0,0,контемплација
0,0,0,0,0,0,0,0,0,0,контемплативна
0,0,0,0,0,0,0,0,0,0,истовремени
0,0,0,0,0,0,0,0,0,0,савремене
1,0,1,1,0,1,0,0,0,0,презир
1,0,1,0,0,1,0,0,0,0,презира
1,0,0,0,0,1,0,0,0,0,презриво
0,0,0,0,0,0,0,0,0,0,надметање
0,0,0,0,1,0,1,0,0,1,садржаја
0,0,0,0,0,0,0,0,0,0,препирка
1,0,1,1,0,1,0,0,0,0,споран
0,0,0,0,0,0,0,0,0,0,садржаја
0,0,0,0,0,0,0,0,0,0,контекст
0,0,0,0,0,0,0,0,0,0,суседни
0,0,0,0,0,0,0,0,0,0,континенција
0,0,0,0,0,0,0,0,0,0,континент
0,0,0,0,0,0,0,0,0,0,континентални
0,0,0,0,0,0,0,0,0,0,случај
0,1,0,0,0,0,0,0,0,0,контингент
0,0,0,0,0,0,0,0,0,0,континуирано
0,0,0,0,0,0,0,0,0,0,непрекидно
0,0,0,0,0,0,0,0,0,0,наставак
0,1,0,0,0,0,0,0,0,0,наставак
0,1,0,0,0,0,1,0,0,1,Настави
0,0,0,0,0,0,0,0,0,0,наставио
0,0,0,0,0,0,0,0,0,0,наставља
0,0,0,0,0,0,0,0,0,0,континуитет
0,0,0,0,0,0,0,0,0,0,континуирано
0,0,0,0,0,0,0,0,0,0,непрекидно
0,0,0,0,0,0,1,0,0,0,контура
1,0,1,1,0,1,0,0,0,0,кријумчарење
0,0,0,0,0,0,0,0,0,0,уговор
0,0,0,0,0,1,0,0,0,0,уговорено
0,0,0,0,0,0,0,0,0,0,контрактилне
0,0,0,0,0,0,0,0,0,0,уговарање
0,0,0,0,0,0,0,0,0,0,контракција
1,0,0,0,0,1,0,0,0,0,противречити
0,0,0,0,0,1,0,0,0,0,противречности
0,0,0,0,0,1,0,0,0,0,контрадикторно
0,0,0,0,0,1,0,0,0,0,супротно
0,0,0,0,0,0,0,0,0,0,контраст
0,0,0,0,0,1,0,0,0,0,контрастно
0,0,0,0,0,1,0,0,0,0,противречити
0,0,0,0,0,1,0,0,0,0,кршење
0,0,0,0,0,0,1,0,0,0,доприносе
0,0,0,0,0,0,1,0,0,1,сарадник
0,0,0,0,0,0,0,0,0,0,измишљено
0,0,0,0,0,0,0,0,0,0,контролу
1,0,0,0,0,1,0,0,0,0,контроверзно
0,0,0,0,0,1,0,0,0,0,контроверзи
0,0,0,0,0,0,0,0,0,0,загонетка
0,0,0,0,0,0,0,0,0,0,реконвалесцент
0,0,0,0,0,0,0,0,0,0,конвекција
0,0,0,0,0,0,0,0,0,0,сазивати
0,0,0,0,0,0,1,0,0,0,погодност
0,0,0,0,0,0,0,0,0,0,погодности
0,0,0,0,0,0,1,0,0,0,згодно
0,0,0,0,0,0,1,0,0,1,манастир
0,0,0,0,0,0,1,0,0,0,конвенција
0,0,0,0,0,0,0,0,0,0,конвенционални
0,0,0,0,0,0,0,0,0,0,тежити заједничком резултату
0,1,0,0,0,0,0,0,0,0,конвергенција
0,0,0,0,0,0,0,0,0,0,конвергентан
0,0,0,0,0,0,1,0,0,0,познавалац
0,0,0,0,0,0,0,0,0,0,разговор
0,0,0,0,0,0,1,0,0,0,разговорни
0,0,0,0,0,0,0,0,0,0,разговарати
0,0,0,0,0,0,0,0,0,0,разговарајући
0,0,0,0,0,0,0,0,0,0,конверзија
0,0,0,0,0,0,1,0,0,0,конвертовати
0,0,0,0,0,0,0,0,0,0,преобратио
0,0,0,0,0,0,0,0,0,0,кабриолет
0,0,0,0,0,0,0,0,0,0,конвексна
0,0,0,0,0,0,0,0,0,0,конвексност
0,0,0,0,0,0,0,0,0,0,пренети
0,0,0,0,0,0,0,0,0,0,преношење
0,0,0,0,0,0,0,0,0,1,преношење
1,0,1,1,0,1,0,1,0,0,осуђеник
0,0,0,0,0,1,0,0,0,0,уверење
0,1,0,0,0,0,1,0,0,1,убедити
0,0,0,0,0,0,0,0,0,1,убеђен
0,0,0,0,0,0,0,0,0,1,убедљиво
0,0,0,0,0,0,0,0,0,0,сазив
0,0,0,0,0,0,0,0,0,0,компликован
0,0,0,0,0,0,0,0,0,0,конволуција
0,0,0,0,0,0,0,0,0,0,конвој
0,0,0,0,0,0,0,0,0,0,гугутање
0,0,0,0,0,0,0,0,0,0,кувати
0,0,0,0,0,0,0,0,0,0,кување
0,0,0,0,0,0,0,0,0,0,кување
0,0,0,0,0,0,1,0,0,0,хладан
0,0,0,0,0,0,0,0,0,0,хладњак
0,0,0,0,0,0,0,0,0,0,хлађење
0,0,0,0,0,0,1,0,0,0,хладнокрвност
1,0,1,0,0,1,0,0,0,0,цооп
0,0,0,0,0,0,1,0,0,0,сарађивати
0,0,0,0,0,0,1,0,0,1,сарађујући
0,0,0,0,0,0,1,0,0,1,сарадњу
0,0,0,0,0,0,1,0,0,1,задруга
0,0,0,0,0,0,0,0,0,0,координата
0,0,0,1,0,0,0,0,0,1,полицајац
0,0,0,0,0,0,0,0,0,0,обилно
0,0,0,0,0,0,0,0,0,0,бакар
0,0,0,0,0,1,0,0,0,0,копија
1,0,1,0,0,1,0,0,0,0,цопицат
0,0,0,0,0,0,0,0,0,0,копирање
0,0,0,0,0,0,0,0,0,0,Ауторско право
0,0,0,0,0,0,0,0,0,0,корал
0,0,0,0,0,0,0,0,0,0,гајтан
0,0,0,0,0,0,0,0,0,0,кордон
0,0,0,0,0,0,0,0,0,0,сомот
0,0,0,0,0,0,1,0,0,0,језгро
0,0,0,0,0,0,0,0,0,0,плута
0,0,0,0,0,0,0,0,0,0,вадичеп
0,0,0,0,0,0,0,0,0,0,кукуруза
0,0,0,0,0,0,0,0,0,0,рожњаче
0,0,0,0,0,0,0,0,0,0,угао
0,0,0,0,0,0,0,0,0,0,корнет
0,0,0,0,0,0,0,0,0,0,вијенац
0,0,0,0,0,0,0,0,0,0,кукурузни скроб
0,0,0,0,0,0,0,0,0,0,последица
0,0,0,0,0,0,0,0,0,0,цорона
0,0,0,0,1,0,1,0,0,1,крунисање
0,0,0,0,0,1,0,0,0,0,иследник
0,0,0,0,0,1,0,0,0,0,каплар
0,0,0,0,0,0,0,0,0,0,корпоративни
0,0,0,0,0,0,1,0,0,1,корпорација
0,0,0,0,0,0,1,0,0,0,телесном
0,0,0,0,0,0,0,0,0,0,корпуса
0,0,1,0,0,1,0,1,0,0,леш
0,0,0,0,0,0,0,0,0,0,корпус
0,0,0,0,0,0,0,0,0,0,корал
0,0,0,0,0,1,0,0,0,0,исправка
0,0,0,0,0,0,1,0,0,0,корективно
0,0,0,0,0,0,0,0,0,1,исправност
0,0,0,0,0,0,0,0,0,0,корелација
0,0,0,0,0,0,0,0,0,0,корелативни
0,0,0,0,0,0,0,0,0,0,дописивати се
0,1,0,0,0,0,1,0,0,0,преписка
0,0,0,0,0,0,0,0,0,0,дописник
0,0,0,0,0,0,0,0,0,0,Коридор
0,0,0,0,0,0,1,0,0,1,поткрепити
0,0,0,0,0,0,0,0,0,1,поткрепљење
0,0,0,0,0,1,0,0,0,0,корозија
0,0,0,1,0,1,0,0,0,0,корозивна
0,0,0,0,0,1,0,0,0,0,корумпиран
1,0,1,1,0,1,0,1,0,0,кварећи
0,0,1,0,0,1,0,0,0,0,корупција
0,0,0,0,0,0,0,1,0,0,цорсе
0,0,0,0,0,0,0,0,0,0,корзет
0,0,0,0,0,0,0,0,0,0,кортекс
0,0,0,0,0,0,0,0,0,0,кортикални
0,0,0,0,0,0,0,0,0,0,корвета
0,0,0,0,0,0,0,0,0,0,козметички
0,0,0,0,0,0,0,0,0,0,козметика
0,0,0,0,0,0,0,0,0,0,космичке
0,0,0,0,0,0,0,0,0,0,космологија
0,0,0,0,0,0,1,0,0,1,космополитски
0,0,0,0,0,0,0,0,0,0,космос
0,0,0,0,0,0,0,0,0,0,трошак
0,0,0,0,0,0,0,0,0,0,скуп
0,0,0,0,0,0,0,0,0,0,костим
0,0,0,0,0,0,1,0,0,0,удобан
0,0,0,0,0,0,0,0,0,0,креветац
0,0,0,0,0,0,0,0,0,0,цоте
0,0,0,0,0,0,0,0,0,0,Колиба
0,0,0,0,0,0,0,0,0,0,памук
0,0,0,0,0,0,0,1,0,0,кауч
0,0,0,0,0,0,0,0,0,0,цоугар
0,0,1,0,0,1,0,0,0,0,кашаљ
0,1,0,0,0,0,1,0,0,1,савет
0,0,0,0,0,0,1,0,0,1,саветник
1,0,0,1,0,1,0,0,0,1,саветник
0,0,0,0,0,0,1,0,0,1,саветник
0,0,0,0,0,0,1,0,0,1,цоунт
0,1,0,0,0,0,0,0,0,0,одбројавање
0,0,0,0,0,0,0,0,0,0,лица
0,0,0,0,0,0,0,0,0,0,бројач
0,0,0,0,0,0,0,0,0,0,супротставити се
0,0,0,0,0,0,0,0,0,0,противтежа
0,0,0,0,0,0,0,0,0,0,противтужба
0,0,0,0,0,0,0,0,0,0,пандан
0,0,0,0,0,0,1,0,0,0,грофице
0,0,0,0,0,0,0,0,0,0,безброј
0,0,0,0,0,0,0,0,0,0,земљи
0,0,0,0,0,0,0,0,0,1,земљак
0,0,0,0,0,0,0,0,0,0,рачуна
0,0,0,0,0,0,0,0,0,1,округа
1,0,0,0,0,0,0,0,1,0,дрзавни удар
0,0,0,0,0,0,0,0,0,0,пар
0,0,0,0,0,0,0,0,0,0,спрегнути
0,0,0,0,0,0,0,0,0,0,купон
0,0,0,0,0,0,1,0,0,0,храброст
0,0,0,1,0,0,1,0,0,0,храбар
0,0,0,0,0,0,0,0,0,1,Курир
0,0,0,0,0,0,0,0,0,0,курсеви
0,0,0,0,0,1,0,0,0,0,курсинг
1,1,0,1,0,0,0,0,0,0,суд
0,0,0,0,0,0,1,0,0,0,љубазни
0,0,0,0,0,0,1,0,0,0,учтивост
0,0,0,0,0,0,0,0,0,0,судница
0,0,0,0,0,0,0,0,0,0,судови
0,1,0,0,1,0,1,0,0,1,удварање
0,0,0,0,0,0,0,0,0,0,двориште
0,1,1,1,1,0,1,0,0,0,увала
0,0,0,0,0,0,1,0,0,1,завет
0,0,0,0,0,0,0,0,0,1,поклопац
0,0,0,0,0,0,0,0,0,0,"покривен, затрпан"
0,0,0,0,0,0,0,0,0,0,покривање
0,0,0,0,0,0,0,0,0,0,прикривено
0,0,0,0,0,1,0,0,0,0,цовет
0,0,0,0,0,0,0,0,0,0,крава
0,0,1,1,0,1,0,1,0,0,кукавица
0,0,0,1,0,1,0,0,0,0,кукавичлук
0,0,0,1,0,1,0,0,0,0,кукавички
0,0,0,0,0,0,0,0,0,0,каубојски
0,0,0,0,0,0,0,0,0,0,кравља кожа
0,0,0,0,0,0,0,0,0,0,цовл
0,0,0,0,0,0,0,0,0,0,сарадник
0,0,0,1,0,0,0,0,0,0,цои
0,0,0,1,0,0,0,0,0,0,којот
0,0,0,0,0,0,0,0,0,0,Краба
1,0,0,0,0,1,0,0,0,0,крабби
0,0,0,0,0,1,0,0,0,0,црацк
1,0,0,1,0,1,0,0,0,0,напукла
0,0,0,0,0,0,0,0,0,0,крекер
0,0,0,0,0,1,0,0,0,0,пуцање
0,0,0,0,0,0,0,0,0,0,пуцкетати
0,1,0,0,1,0,1,0,0,1,колевка
0,0,0,0,0,0,1,0,0,0,занатство
0,0,0,0,0,0,1,0,0,0,занатлија
0,0,0,0,0,0,0,0,0,0,лукав
0,0,0,0,0,0,0,0,0,0,цраиг
0,0,0,0,0,0,0,0,0,0,натрпан
0,1,0,0,0,1,0,0,0,0,грч
0,0,0,0,0,1,0,0,0,0,скучен
0,0,0,0,0,0,0,0,0,0,дизалица
0,0,0,0,0,0,0,0,0,0,лобања
0,0,0,0,0,1,0,0,0,0,ручица
1,0,0,0,0,1,0,0,0,0,мрзовољан
0,0,1,0,0,1,0,0,0,0,срање
0,1,0,0,0,0,0,0,0,0,црапс
0,0,0,1,0,1,0,1,1,0,црасх
0,0,0,0,0,0,0,0,0,0,сандук
0,0,0,0,0,0,0,0,0,0,кратер
0,1,0,0,0,0,0,0,0,0,жудети
0,1,0,0,0,0,0,0,0,0,жудња
0,0,0,0,0,0,0,0,0,0,ракови
0,0,1,0,0,1,0,0,0,0,пузати
0,0,0,0,0,0,0,0,0,0,бојице
0,0,0,0,0,0,0,0,0,0,лудило
1,0,0,1,0,1,0,0,0,0,полудео
1,0,0,1,0,1,0,1,0,0,луда
0,0,0,0,0,1,0,0,0,0,шкрипање
0,1,0,0,1,0,1,0,1,0,крем
0,0,0,0,0,0,0,0,0,0,кремаста
0,0,0,0,0,0,0,0,0,0,кремасто
0,0,0,0,0,0,0,0,0,0,набора
0,0,0,0,1,0,1,0,0,0,Креирај
0,0,0,0,0,0,0,0,0,0,стварање
0,0,0,0,0,0,1,0,0,0,стваралачки
0,0,0,0,0,0,0,0,0,0,стваралац
0,0,1,1,0,1,0,0,0,0,створење
0,0,0,0,0,0,1,0,0,1,веродостојност
0,0,0,0,0,0,1,0,0,1,акредитив
0,0,0,0,0,0,0,0,0,0,акредитиве
0,0,0,0,0,0,1,0,0,1,кредибилитет
0,0,0,0,0,0,1,0,0,1,веродостојан
0,0,0,0,0,0,1,0,0,1,кредит
0,0,0,0,0,0,1,0,0,1,заслужан
0,0,0,0,0,0,1,0,0,0,кредитиран
0,0,0,0,0,0,0,0,0,0,кредитирање
0,0,0,0,0,0,0,0,0,0,поверилац
0,0,0,0,0,0,0,0,0,0,вероисповест
0,0,0,0,0,0,0,0,0,0,цреек
0,0,0,0,0,1,0,0,0,0,гмизати
0,1,0,0,0,0,0,0,0,0,пузајући
0,0,0,0,0,0,0,1,0,0,кремација
0,0,0,0,0,0,0,0,0,0,креолски
0,1,0,0,1,0,1,0,1,1,цресцендо
0,0,0,0,0,0,0,0,0,0,полумјесец
0,0,0,0,0,0,0,0,0,0,пукотина
0,0,0,0,0,0,0,0,0,1,посада
0,0,0,0,0,0,0,0,0,0,креветац
0,0,0,0,0,0,0,0,0,0,крикет
1,0,0,0,0,1,0,0,0,0,злочин
1,0,1,1,0,1,0,0,0,0,злочиначки
1,0,1,1,0,1,0,0,0,0,криминалитет
0,0,0,0,0,0,0,0,0,0,цримп
0,0,0,0,0,0,0,0,0,0,Гримизна
0,0,1,1,0,1,0,1,0,0,најежити се
0,0,0,1,0,1,0,1,0,0,сакат
0,0,0,0,0,1,0,1,0,0,осакаћен
0,0,0,0,0,1,0,0,0,0,криза
0,0,0,0,0,1,0,0,0,1,хрскав
0,0,0,0,0,0,0,0,0,0,критеријум
0,0,0,0,0,1,0,0,0,0,критичара
1,0,0,0,0,1,0,1,0,0,критика
1,0,1,1,0,1,0,1,0,0,критиковати
0,0,0,0,0,0,1,0,0,0,критика
0,0,1,0,0,0,0,0,0,0,цриттер
0,0,0,0,0,0,0,0,0,0,гракнути
0,0,0,0,0,0,0,0,0,0,цроцк
0,0,0,0,0,0,0,0,0,0,посуђе
0,0,0,1,0,0,0,0,0,0,крокодил
0,0,0,0,0,0,0,0,0,0,црофт
0,0,0,0,0,1,0,0,0,0,лопов
0,0,0,0,0,0,0,0,0,0,усев
0,0,0,0,0,0,0,0,0,0,крокет
